release_id	paper_id	doi	review_status	publication_grade	source_reviewed	public_v1_included	exclusion_reason	database_audit_records	activity_records	mechanism_claims	reviewed_at	review_model	reasoning_effort	materials_exhausted	validator_contract_passed	final_outputs_ready	caution_count	open_rework_ticket_count	source_final_review_path
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms13066849	10.3390/ijms13066849	accepted_with_cautions	true	true	true		196	72	3	2026-05-08T14:37:50Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms13066849/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms131115042		accepted_with_cautions	true	true	true		76	28	2	2026-05-08T15:01:41Z	gpt-5.5	xhigh		true		6	0	papers/doi__10.3390_ijms131115042/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms15045680	10.3390/ijms15045680	accepted_with_cautions	true	true	true		9	9	4	2026-05-08T15:24:43Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms15045680/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms17040552		accepted_with_cautions	true	true	true		88	115	4	2026-05-08T15:50:19Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.3390_ijms17040552/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms17070983		accepted_with_cautions	true	true	true		39	61	3	2026-05-08T16:20:03Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms17070983/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms18020339		accepted_with_cautions	true	true	true		297	190	4	2026-05-08T12:34:44.306360Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms18020339/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms18030544	10.3390/ijms18030544	accepted_with_cautions	true	true	true		81	28	3	2026-05-08T13:26:52Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms18030544/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms19010067		accepted_with_cautions	true	true	true		184	81	4	2026-05-08T13:57:21Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms19010067/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms19020487		accepted_with_cautions	true	true	true		26	14	3	2026-05-08T14:32:47Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms19020487/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms19061685		accepted_with_cautions	true	true	true		10	26	4	2026-05-08T15:25:42Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms19061685/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms19082170	10.3390/ijms19082170	accepted_with_cautions	true	true	true		55	25	13	2026-05-08T15:57:43Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms19082170/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms19102951		accepted_with_cautions	true	true	true		158	131	3	2026-05-08T16:15:21Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms19102951/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms19103041		accepted_with_cautions	true	true	true		20	71	2	2026-05-08T16:41:57Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms19103041/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms19123781		accepted_with_cautions	true	true	true		234	124	3	2026-05-08T17:00:30Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms19123781/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms20030623		accepted_with_cautions	true	true	true		101	46	3	2026-05-08T17:47:45Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms20030623/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms20061417		accepted_with_cautions	true	true	true		153	68	4	2026-05-08T12:36:45Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms20061417/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms20143604		accepted_with_cautions	true	true	true		39	42	4	2026-05-08T12:54:59Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms20143604/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms20163954		accepted_with_cautions	true	true	true		123	90	5	2026-05-08T13:19:22Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms20163954/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms20174184		accepted_with_cautions	true	true	true		141	78	3	2026-05-08T13:41:39Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms20174184/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms20184558		accepted_with_cautions	true	true	true		105	80	5	2026-05-08T14:05:50Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.3390_ijms20184558/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms20215426		accepted_with_cautions	true	true	true		149	210	4	2026-05-08T14:31:13Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms20215426/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms20235904		accepted_with_cautions	true	true	true		235	185	3	2026-05-08T15:05:01Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms20235904/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21030887	10.3390/ijms21030887	accepted_with_cautions	true	true	true		264	170	3	2026-05-08T15:29:21Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms21030887/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21031140	10.3390/ijms21031140	accepted_with_cautions	true	true	true		220	250	6	2026-05-08T16:04:03Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms21031140/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21041470		accepted_with_cautions	true	true	true		172	156	3	2026-05-08T16:29:39Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.3390_ijms21041470/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21134578	10.3390/ijms21134578	accepted_with_cautions	true	true	true		125	128	4	2026-05-08T12:30:31Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms21134578/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21155460		accepted_with_cautions	true	true	true		336	186	4	2026-05-08T13:06:42Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms21155460/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21165632	10.3390/ijms21165632	accepted_with_cautions	true	true	true		189	128	4	2026-05-08T14:18:27Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.3390_ijms21165632/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21165829		accepted_with_cautions	true	true	true		248	114	3	2026-05-08T14:41:45Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms21165829/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21186713	10.3390/ijms21186713	accepted_with_cautions	true	true	true		55	24	3	2026-05-08T15:02:10Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms21186713/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21186810		accepted_with_cautions	true	true	true		190	98	5	2026-05-08T15:31:41Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.3390_ijms21186810/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21186908		accepted_with_cautions	true	true	true		23	16	3	2026-05-08T15:57:54Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms21186908/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21186952		accepted_with_cautions	true	true	true		68	29	3	2026-05-08T16:30:58Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms21186952/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21197141		accepted_with_cautions	true	true	true		72	35	4	2026-05-08T16:52:27Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms21197141/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21197208		accepted_with_cautions	true	true	true		356	378	7	2026-05-08T17:35:57Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms21197208/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21197367		accepted_with_cautions	true	true	true		334	168	3	2026-05-08T12:28:20Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms21197367/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21217912	10.3390/ijms21217912	accepted_with_cautions	true	true	true		104	73	4	2026-05-08T13:08:02Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.3390_ijms21217912/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21228624		accepted_with_cautions	true	true	true		296	238	3	2026-05-08T13:59:03Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.3390_ijms21228624/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21228722		accepted_with_cautions	true	true	true		34	28	4	2026-05-08T14:29:21Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms21228722/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21239104		accepted_with_cautions	true	true	true		9	5	3	2026-05-08T14:56:31Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.3390_ijms21239104/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21239134		accepted_with_cautions	true	true	true		75	214	4	2026-05-08T15:26:35Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms21239134/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms21249637		accepted_with_cautions	true	true	true		383	388	4	2026-05-08T16:22:08Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms21249637/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms22052377	10.3390/ijms22052377	accepted_with_cautions	true	true	true		88	33	3	2026-05-08T17:09:07Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.3390_ijms22052377/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms22052643		accepted_with_cautions	true	true	true		61	31	3	2026-05-08T17:30:59Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.3390_ijms22052643/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms22073666		accepted_with_cautions	true	true	true		295	145	4	2026-05-08T17:56:00Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms22073666/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms22083926		accepted_with_cautions	true	true	true		57	37	4	2026-05-08T12:33:41Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms22083926/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms22094509		accepted_with_cautions	true	true	true		124	68	3	2026-05-08T12:53:43Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms22094509/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms22115540		accepted_with_cautions	true	true	true		209	184	5	2026-05-08T13:24:29Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms22115540/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms22115617	10.3390/ijms22115617	accepted_with_cautions	true	true	true		160	124	3	2026-05-08T13:51:53Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms22115617/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms22115630	10.3390/ijms22115630	accepted_with_cautions	true	true	true		65	30	2	2026-05-08T14:08:51Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms22115630/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms22136679		accepted_with_cautions	true	true	true		383	244	3	2026-05-08T14:31:44Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms22136679/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms22137041		accepted_with_cautions	true	true	true		111	270	1	2026-05-08T14:52:43Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms22137041/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms22157959	10.3390/ijms22157959	accepted_with_cautions	true	true	true		207	128	5	2026-05-08T15:24:20Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.3390_ijms22157959/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms22158231	10.3390/ijms22158231	accepted_with_cautions	true	true	true		138	176	4	2026-05-08T16:15:07Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms22158231/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms22158243		accepted_with_cautions	true	true	true		318	141	3	2026-05-08T16:42:28Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms22158243/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms22179427		accepted_with_cautions	true	true	true		23	98	3	2026-05-08T12:35:31Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms22179427/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms221810156		accepted_with_cautions	true	true	true		77	42	3	2026-05-08T13:01:06Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms221810156/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms222111681	10.3390/ijms222111681	accepted_with_cautions	true	true	true		194	75	3	2026-05-08T13:31:51Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms222111681/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms222111869		needs_targeted_rework	false	true	false	needs_targeted_rework	36	0	1	2026-05-08T13:36:50Z	gpt-5.5	xhigh		true		1	0	papers/doi__10.3390_ijms222111869/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms222312718		accepted_with_cautions	true	true	true		36	17	2	2026-05-08T14:26:57Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms222312718/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms23020883		accepted_with_cautions	true	true	true		14	17	3	2026-05-08T14:58:50Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms23020883/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms23042060		accepted_with_cautions	true	true	true		461	467	3	2026-05-08T15:30:07Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.3390_ijms23042060/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms23116345		accepted_with_cautions	true	true	true		47	130	4	2026-05-08T16:13:30Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms23116345/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms23137173	10.3390/ijms23137173	accepted_with_cautions	true	true	true		27	9	4	2026-05-08T16:52:29Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms23137173/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms23147979		accepted_with_cautions	true	true	true		200	117	3	2026-05-08T17:12:49Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms23147979/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms23148029		accepted_with_cautions	true	true	true		83	89	5	2026-05-08T12:32:54Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms23148029/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms23158269		accepted_with_cautions	true	true	true		30	119	3	2026-05-08T12:55:43Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms23158269/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms231810558		accepted_with_cautions	true	true	true		1	5	3	2026-05-08T13:17:16Z	gpt-5.5	xhigh		true	True	4	0	papers/doi__10.3390_ijms231810558/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms232113316		accepted_with_cautions	true	true	true		120	66	4	2026-05-08T14:06:20Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms232113316/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms232213844	10.3390/ijms232213844	accepted_with_cautions	true	true	true		424	297	4	2026-05-08T14:59:20Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms232213844/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms232214151		accepted_with_cautions	true	true	true		416	120	4	2026-05-08T15:45:20Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms232214151/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms232415594		accepted_with_cautions	true	true	true		6	23	4	2026-05-08T16:05:15Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms232415594/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms24010267		accepted_with_cautions	true	true	true		48	41	5	2026-05-08T16:27:43Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms24010267/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms24010779	10.3390/ijms24010779	accepted_with_cautions	true	true	true		49	83	3	2026-05-08T16:52:08Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.3390_ijms24010779/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms24043951		accepted_with_cautions	true	true	true		360	177	4	2026-05-08T17:21:11Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.3390_ijms24043951/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms24086901		accepted_with_cautions	true	true	true		25	16	3	2026-05-09T08:21:39Z	gpt-5.5	xhigh		true	True	3	0	papers/doi__10.3390_ijms24086901/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms24119251	10.3390/ijms24119251	accepted_with_cautions	true	true	true		28	24	4	2026-05-09T08:44:18Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.3390_ijms24119251/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms241814053		accepted_with_cautions	true	true	true		27	15	5	2026-05-09T09:13:09Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms241814053/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms241814268		accepted_with_cautions	true	true	true		30	18	3	2026-05-09T09:38:49Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms241814268/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms241914472	10.3390/ijms241914472	accepted_with_cautions	true	true	true		408	227	4	2026-05-09T09:54:37Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.3390_ijms241914472/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms242216423		accepted_with_cautions	true	true	true		15	23	4	2026-05-09T10:19:31Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.3390_ijms242216423/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms252413688		accepted_with_cautions	true	true	true		60	36	2	2026-05-09T10:42:05Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_ijms252413688/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms26010051		accepted_with_cautions	true	true	true		24	10	5	2026-05-09T11:07:14Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms26010051/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_ijms26041702		accepted_with_cautions	true	true	true		388	309	4	2026-05-09T11:26:38Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_ijms26041702/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_insects10020042		accepted_with_cautions	true	true	true		20	13	2	2026-05-09T08:23:04Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_insects10020042/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_insects12050466	10.3390/insects12050466	accepted_with_cautions	true	true	true		27	9	3	2026-05-09T08:45:27Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_insects12050466/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_insects14100794		accepted_with_cautions	true	true	true		36	48	2	2026-05-09T09:14:48Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.3390_insects14100794/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_jof6030184		accepted_with_cautions	true	true	true		247	237	2	2026-05-09T09:59:37Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_jof6030184/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_jof7020129		accepted_with_cautions	true	true	true		130	60	4	2026-05-09T10:22:26Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_jof7020129/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_jof7060439		accepted_with_cautions	true	true	true		43	24	4	2026-05-09T10:52:53Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_jof7060439/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_jof7060457		accepted_with_cautions	true	true	true		42	88	3	2026-05-09T11:15:55Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_jof7060457/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_jof7110941		accepted_with_cautions	true	true	true		13	5	3	2026-05-09T11:31:00Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.3390_jof7110941/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_jof8020174	10.3390/jof8020174	accepted_with_cautions	true	true	true		30	14	4	2026-05-09T11:49:59Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_jof8020174/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_jof9111115		accepted_with_cautions	true	true	true		25	14	3	2026-05-09T12:07:57Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_jof9111115/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_life15020242		accepted_with_cautions	true	true	true		217	109	5	2026-05-09T08:22:38Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_life15020242/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_life15101568		accepted_with_cautions	true	true	true		19	10	3	2026-05-09T09:16:38Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_life15101568/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md10122912	10.3390/md10122912	accepted_with_cautions	true	true	true		9	17	3	2026-05-09T09:47:43Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_md10122912/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md11030944	10.3390/md11030944	accepted_with_cautions	true	true	true		47	104	4	2026-05-09T10:10:33Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_md11030944/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md11061836		accepted_with_cautions	true	true	true		63	123	3	2026-05-09T10:36:01Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_md11061836/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md11061878		accepted_with_cautions	true	true	true		5	51	5	2026-05-09T10:47:37Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.3390_md11061878/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md11124761		accepted_with_cautions	true	true	true		18	10	3	2026-05-09T11:13:35Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_md11124761/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md11124834		accepted_with_cautions	true	true	true		21	9	2	2026-05-09T11:36:55Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_md11124834/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md12020871		accepted_with_cautions	true	true	true		181	52	2	2026-05-09T11:55:28Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_md12020871/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md12063203		accepted_with_cautions	true	true	true		13	7	2	2026-05-09T12:08:52Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_md12063203/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md12105240		accepted_with_cautions	true	true	true		165	75	5	2026-05-09T08:30:58Z	gpt-5.5	xhigh		true	True	2	0	papers/doi__10.3390_md12105240/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md12115657		accepted_with_cautions	true	true	true		24	46	2	2026-05-09T08:56:04Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_md12115657/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md13031432		accepted_with_cautions	true	true	true		13	9	1	2026-05-09T09:14:04Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_md13031432/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md13052602		accepted_with_cautions	true	true	true		72	28	4	2026-05-09T09:43:15Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_md13052602/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md13053029		accepted_with_cautions	true	true	true		14	35	3	2026-05-09T10:10:12Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_md13053029/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md14040072		accepted_with_cautions	true	true	true		90	48	2	2026-05-09T10:37:46Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.3390_md14040072/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md14050096		accepted_with_cautions	true	true	true		59	48	5	2026-05-09T11:00:50Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_md14050096/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md14070136	10.3390/md14070136	accepted_with_cautions	true	true	true		22	40	2	2026-05-09T11:19:02Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_md14070136/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md14120227		accepted_with_cautions	true	true	true		56	50	3	2026-05-09T11:36:20Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_md14120227/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md14120228		accepted_with_cautions	true	true	true		46	40	3	2026-05-09T11:53:30Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_md14120228/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md15030078		accepted_with_cautions	true	true	true		18	25	3	2026-05-09T08:18:04Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_md15030078/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md15070205		accepted_with_cautions	true	true	true		46	56	4	2026-05-09T08:47:55Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.3390_md15070205/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md15080261		accepted_with_cautions	true	true	true		155	42	3	2026-05-09T09:06:21Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.3390_md15080261/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.3390_md15090287	10.3390/md15090287	accepted_with_cautions	true	true	true		3	7	4	2026-05-09T09:34:38Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.3390_md15090287/final/review_report.json
