paper_id,doi,review_status,publication_grade,source_reviewed,public_v1_included,exclusion_reason,database_audit_records,activity_records,mechanism_claims,database_final_exists,activity_final_exists,mechanism_final_exists,review_report_exists
doi__10.1371_journal.pone.0169678,10.1371/journal.pone.0169678,accepted_with_cautions,True,True,True,,34,76,4,True,True,True,True
doi__10.1371_journal.pone.0170821,,accepted_with_cautions,True,True,True,,129,120,4,True,True,True,True
doi__10.1371_journal.pone.0173783,10.1371/journal.pone.0173783,accepted_with_cautions,True,True,True,,44,28,3,True,True,True,True
doi__10.1371_journal.pone.0174024,,accepted_with_cautions,True,True,True,,73,95,3,True,True,True,True
doi__10.1371_journal.pone.0176088,,accepted_with_cautions,True,True,True,,225,47,3,True,True,True,True
doi__10.1371_journal.pone.0178785,,accepted_with_cautions,True,True,True,,34,28,3,True,True,True,True
doi__10.1371_journal.pone.0186442,,accepted_with_cautions,True,True,True,,492,144,4,True,True,True,True
doi__10.1371_journal.pone.0187914,,accepted_with_cautions,True,True,True,,125,43,3,True,True,True,True
doi__10.1371_journal.pone.0190778,,accepted_with_cautions,True,True,True,,266,162,3,True,True,True,True
doi__10.1371_journal.pone.0196295,,accepted_with_cautions,True,True,True,,9,162,3,True,True,True,True
doi__10.1371_journal.pone.0197742,,accepted_with_cautions,True,True,True,,451,551,1,True,True,True,True
doi__10.1371_journal.pone.0201571,10.1371/journal.pone.0201571,accepted_with_cautions,True,True,True,,200,375,3,True,True,True,True
doi__10.1371_journal.pone.0201668,10.1371/journal.pone.0201668,accepted_with_cautions,True,True,True,,27,13,3,True,True,True,True
doi__10.1371_journal.pone.0203451,,accepted_with_cautions,True,True,True,,114,130,3,True,True,True,True
doi__10.1371_journal.pone.0204042,,accepted_with_cautions,True,True,True,,9,6,3,True,True,True,True
doi__10.1371_journal.pone.0205509,,accepted_with_cautions,True,True,True,,47,27,3,True,True,True,True
doi__10.1371_journal.pone.0205727,10.1371/journal.pone.0205727,accepted_with_cautions,True,True,True,,120,58,4,True,True,True,True
doi__10.1371_journal.pone.0206578,,accepted_with_cautions,True,True,True,,40,38,5,True,True,True,True
doi__10.1371_journal.pone.0212447,,accepted_with_cautions,True,True,True,,413,198,3,True,True,True,True
doi__10.1371_journal.pone.0215227,,accepted_with_cautions,True,True,True,,64,22,3,True,True,True,True
doi__10.1371_journal.pone.0215703,10.1371/journal.pone.0215703,accepted_with_cautions,True,True,True,,37,18,5,True,True,True,True
doi__10.1371_journal.pone.0216669,,accepted_with_cautions,True,True,True,,68,27,4,True,True,True,True
doi__10.1371_journal.pone.0218479,,accepted_with_cautions,True,True,True,,12,50,4,True,True,True,True
doi__10.1371_journal.pone.0220656,,accepted_with_cautions,True,True,True,,78,27,3,True,True,True,True
doi__10.1371_journal.pone.0222438,,accepted_with_cautions,True,True,True,,114,84,3,True,True,True,True
doi__10.1371_journal.pone.0223541,10.1371/journal.pone.0223541,accepted_with_cautions,True,True,True,,20,7,3,True,True,True,True
doi__10.1371_journal.pone.0228740,,accepted_with_cautions,True,True,True,,21,25,3,True,True,True,True
doi__10.1371_journal.pone.0229417,,accepted_with_cautions,True,True,True,,2,34,3,True,True,True,True
doi__10.1371_journal.pone.0235892,,accepted_with_cautions,True,True,True,,98,129,4,True,True,True,True
doi__10.1371_journal.pone.0249658,10.1371/journal.pone.0249658,accepted_with_cautions,True,True,True,,59,30,4,True,True,True,True
doi__10.1371_journal.pone.0257431,,accepted_with_cautions,True,True,True,,17,7,3,True,True,True,True
doi__10.1371_journal.pone.0260003,,accepted_with_cautions,True,True,True,,137,675,3,True,True,True,True
doi__10.1371_journal.pone.0278419,,accepted_with_cautions,True,True,True,,23,17,3,True,True,True,True
doi__10.1371_journal.ppat.1000144,,accepted_with_cautions,True,True,True,,8,6,4,True,True,True,True
doi__10.1371_journal.ppat.1000509,10.1371/journal.ppat.1000509,accepted_with_cautions,True,True,True,,32,15,3,True,True,True,True
doi__10.1371_journal.ppat.1000698,10.1371/journal.ppat.1000698,accepted_with_cautions,True,True,True,,2,10,3,True,True,True,True
doi__10.1371_journal.ppat.1000857,,accepted_with_cautions,True,True,True,,44,25,3,True,True,True,True
doi__10.1371_journal.ppat.1002331,10.1371/journal.ppat.1002331,accepted_with_cautions,True,True,True,,32,15,3,True,True,True,True
doi__10.1371_journal.ppat.1002891,,accepted_with_cautions,True,True,True,,26,42,3,True,True,True,True
doi__10.1371_journal.ppat.1003425,10.1371/journal.ppat.1003425,accepted_with_cautions,True,True,True,,353,160,6,True,True,True,True
doi__10.1371_journal.ppat.1004071,,accepted_with_cautions,True,True,True,,6,45,4,True,True,True,True
doi__10.1371_journal.ppat.1004152,,accepted_with_cautions,True,True,True,,15,23,4,True,True,True,True
doi__10.1371_journal.ppat.1005159,,accepted_with_cautions,True,True,True,,76,48,3,True,True,True,True
doi__10.1371_journal.ppat.1007552,,accepted_with_cautions,True,True,True,,166,296,3,True,True,True,True
doi__10.1371_journal.ppat.1008082,,accepted_with_cautions,True,True,True,,99,125,3,True,True,True,True
doi__10.1371_journal.ppat.1011508,,accepted_with_cautions,True,True,True,,141,131,3,True,True,True,True
doi__10.13918_j.issn.2095-8137.2016.6.347,10.13918/j.issn.2095-8137.2016.6.347,accepted_with_cautions,True,True,True,,23,14,3,True,True,True,True
doi__10.14202_vetworld.2023.1284-1288,,accepted_with_cautions,True,True,True,,15,27,3,True,True,True,True
doi__10.15252_emmm.202114499,,accepted_with_cautions,True,True,True,,76,44,3,True,True,True,True
doi__10.1590_s1517-83822014000300043,,accepted_with_cautions,True,True,True,,14,14,3,True,True,True,True
doi__10.18632_oncotarget.11841,,accepted_with_cautions,True,True,True,,14,92,3,True,True,True,True
doi__10.18632_oncotarget.18124,10.18632/oncotarget.18124,accepted_with_cautions,True,True,True,,22,24,3,True,True,True,True
doi__10.18632_oncotarget.2039,,accepted_with_cautions,True,True,True,,11,17,4,True,True,True,True
doi__10.18632_oncotarget.22797,,accepted_with_cautions,True,True,True,,28,12,3,True,True,True,True
doi__10.18632_oncotarget.24582,,accepted_with_cautions,True,True,True,,207,180,3,True,True,True,True
doi__10.18632_oncotarget.2754,,accepted_with_cautions,True,True,True,,8,8,3,True,True,True,True
doi__10.18632_oncotarget.4101,10.18632/oncotarget.4101,accepted_with_cautions,True,True,True,,36,27,3,True,True,True,True
doi__10.18632_oncotarget.6794,10.18632/oncotarget.6794,blocked_missing_primary_material,False,True,False,blocked_missing_primary_material,173,57,3,True,True,True,True
doi__10.18725_oparu-34849,,accepted_with_cautions,True,True,True,,2,26,4,True,True,True,True
doi__10.18725_oparu-38134,10.18725/oparu-38134,accepted_with_cautions,True,True,True,,43,50,3,True,True,True,True
doi__10.21203_rs.3.rs-1856348_v1,,accepted_with_cautions,True,True,True,,2,8,2,True,True,True,True
doi__10.21203_rs.3.rs-2194162_v1,,accepted_with_cautions,True,True,True,,1,5,4,True,True,True,True
doi__10.21203_rs.3.rs-3457760_v1,,needs_targeted_rework,False,True,False,needs_targeted_rework,3,0,1,True,True,True,True
doi__10.21203_rs.3.rs-3491947_v1,,needs_targeted_rework,False,True,False,needs_targeted_rework,1,0,1,True,True,True,True
doi__10.21203_rs.3.rs-3535234_v1,,accepted_with_cautions,True,True,True,,76,107,3,True,True,True,True
doi__10.21203_rs.3.rs-3789296_v1,,accepted_with_cautions,True,True,True,,3,15,3,True,True,True,True
doi__10.21203_rs.3.rs-571433_v1,10.21203/rs.3.rs-571433/v1,accepted_with_cautions,True,True,True,,2,10,3,True,True,True,True
doi__10.21203_rs.3.rs-578319_v1,,blocked_missing_primary_material,False,True,False,blocked_missing_primary_material,19,36,3,True,True,True,True
doi__10.2144_fsoa-2022-0013,10.2144/fsoa-2022-0013,accepted_with_cautions,True,True,True,,3,10,2,True,True,True,True
doi__10.2147_dddt.s101212,,accepted_with_cautions,True,True,True,,5,26,2,True,True,True,True
doi__10.2147_dddt.s107195,,accepted_with_cautions,True,True,True,,218,304,3,True,True,True,True
doi__10.2147_dddt.s121283,,accepted_with_cautions,True,True,True,,2,31,2,True,True,True,True
doi__10.2147_dddt.s181188,,accepted_with_cautions,True,True,True,,19,9,4,True,True,True,True
doi__10.2147_dddt.s191072,10.2147/dddt.s191072,accepted_with_cautions,True,True,True,,275,150,3,True,True,True,True
doi__10.2147_idr.s118877,,accepted_with_cautions,True,True,True,,60,61,3,True,True,True,True
doi__10.2147_idr.s165179,,accepted_with_cautions,True,True,True,,44,28,4,True,True,True,True
doi__10.2147_idr.s166236,,accepted_with_cautions,True,True,True,,86,46,3,True,True,True,True
doi__10.2147_idr.s195872,,accepted_with_cautions,True,True,True,,98,141,4,True,True,True,True
doi__10.2147_idr.s199473,,accepted_with_cautions,True,True,True,,38,59,3,True,True,True,True
doi__10.2147_idr.s204626,10.2147/idr.s204626,accepted_with_cautions,True,True,True,,55,72,3,True,True,True,True
doi__10.2147_idr.s214057,10.2147/idr.s214057,accepted_with_cautions,True,True,True,,32,22,6,True,True,True,True
doi__10.2147_idr.s218778,10.2147/idr.s218778,accepted_with_cautions,True,True,True,,95,142,4,True,True,True,True
doi__10.2147_ijn.s139625,,accepted_with_cautions,True,True,True,,11,62,3,True,True,True,True
doi__10.2147_ijn.s155245,,accepted_with_cautions,True,True,True,,11,4,4,True,True,True,True
doi__10.2147_ijn.s180040,,accepted_with_cautions,True,True,True,,13,4,3,True,True,True,True
doi__10.2147_ijn.s187957,,accepted_with_cautions,True,True,True,,37,12,4,True,True,True,True
doi__10.2147_ijn.s39491,10.2147/ijn.s39491,accepted_with_cautions,True,True,True,,3,11,2,True,True,True,True
doi__10.2147_ijn.s424932,10.2147/ijn.s424932,accepted_with_cautions,True,True,True,,5,28,4,True,True,True,True
doi__10.2174_1381612822666161027120518,10.2174/1381612822666161027120518,needs_targeted_rework,False,True,False,needs_targeted_rework,158,120,4,True,True,True,True
doi__10.2174_187152010794728639,10.2174/187152010794728639,accepted_with_cautions,True,True,True,,6,51,3,True,True,True,True
doi__10.24272_j.issn.2095-8137.2018.062,10.24272/j.issn.2095-8137.2018.062,accepted_with_cautions,True,True,True,,42,51,4,True,True,True,True
doi__10.24272_j.issn.2095-8137.2018.070,10.24272/j.issn.2095-8137.2018.070,accepted_with_cautions,True,True,True,,79,40,3,True,True,True,True
doi__10.26181_13211579.v3,,accepted_with_cautions,True,True,True,,95,36,3,True,True,True,True
doi__10.3204_pubdb-2020-00345,,accepted_with_cautions,True,True,True,,74,36,3,True,True,True,True
doi__10.32607_20758251-2014-6-4-99-109,,accepted_with_cautions,True,True,True,,122,33,3,True,True,True,True
doi__10.32607_20758251-2016-8-3-136-146,,accepted_with_cautions,True,True,True,,34,43,4,True,True,True,True
doi__10.3389_fbioe.2020.00450,,accepted_with_cautions,True,True,True,,2,147,4,True,True,True,True
doi__10.3389_fbioe.2020.552035,10.3389/fbioe.2020.552035,accepted_with_cautions,True,True,True,,11,130,3,True,True,True,True
doi__10.3389_fcell.2016.00039,,accepted_with_cautions,True,True,True,,263,112,4,True,True,True,True
doi__10.3389_fcell.2016.00086,,accepted_with_cautions,True,True,True,,21,20,4,True,True,True,True
doi__10.3389_fchem.2017.00001,,accepted_with_cautions,True,True,True,,46,24,2,True,True,True,True
doi__10.3389_fchem.2017.00024,,accepted_with_cautions,True,True,True,,95,47,3,True,True,True,True
doi__10.3389_fchem.2017.00051,,accepted_with_cautions,True,True,True,,2,26,4,True,True,True,True
doi__10.3389_fchem.2018.00309,,accepted_with_cautions,True,True,True,,17,57,4,True,True,True,True
doi__10.3389_fchem.2018.00359,10.3389/fchem.2018.00359,accepted_with_cautions,True,True,True,,31,12,4,True,True,True,True
doi__10.3389_fchem.2018.00394,,accepted_with_cautions,True,True,True,,60,30,3,True,True,True,True
doi__10.3389_fchem.2020.00476,,accepted_with_cautions,True,True,True,,5,22,4,True,True,True,True
doi__10.3389_fchem.2020.616147,,accepted_with_cautions,True,True,True,,121,32,3,True,True,True,True
doi__10.3389_fchem.2021.741290,,accepted_with_cautions,True,True,True,,13,9,2,True,True,True,True
doi__10.3389_fchem.2022.1000765,,accepted_with_cautions,True,True,True,,35,21,5,True,True,True,True
doi__10.3389_fchem.2022.840131,,accepted_with_cautions,True,True,True,,21,36,3,True,True,True,True
doi__10.3389_fchem.2023.1233938,,accepted_with_cautions,True,True,True,,48,24,3,True,True,True,True
doi__10.3389_fchem.2025.1579097,10.3389/fchem.2025.1579097,accepted_with_cautions,True,True,True,,117,90,4,True,True,True,True
doi__10.3389_fcimb.2018.00242,10.3389/fcimb.2018.00242,accepted_with_cautions,True,True,True,,5,7,3,True,True,True,True
doi__10.3389_fcimb.2018.00354,10.3389/fcimb.2018.00354,accepted_with_cautions,True,True,True,,38,19,3,True,True,True,True
doi__10.3389_fcimb.2019.00048,,accepted_with_cautions,True,True,True,,23,15,4,True,True,True,True
doi__10.3389_fcimb.2019.00128,,accepted_with_cautions,True,True,True,,341,481,3,True,True,True,True
doi__10.3389_fcimb.2019.00174,,accepted_with_cautions,True,True,True,,4,13,3,True,True,True,True
doi__10.3389_fcimb.2019.00419,,accepted_with_cautions,True,True,True,,26,18,4,True,True,True,True
doi__10.3389_fcimb.2020.00450,,accepted_with_cautions,True,True,True,,63,70,3,True,True,True,True
doi__10.3389_fcimb.2020.552905,,accepted_with_cautions,True,True,True,,417,215,4,True,True,True,True
doi__10.3389_fcimb.2021.752637,10.3389/fcimb.2021.752637,accepted_with_cautions,True,True,True,,152,132,4,True,True,True,True
doi__10.3389_fcimb.2022.928220,10.3389/fcimb.2022.928220,accepted_with_cautions,True,True,True,,59,41,4,True,True,True,True
doi__10.3389_fcimb.2024.1334378,,accepted_with_cautions,True,True,True,,35,89,5,True,True,True,True
doi__10.3389_fcimb.2024.1389020,,accepted_with_cautions,True,True,True,,23,27,3,True,True,True,True
doi__10.3389_fcimb.2024.1390934,,accepted_with_cautions,True,True,True,,118,144,4,True,True,True,True
doi__10.3389_fcimb.2024.1450353,,accepted_with_cautions,True,True,True,,30,14,3,True,True,True,True
doi__10.3389_fimmu.2016.00664,,accepted_with_cautions,True,True,True,,39,21,3,True,True,True,True
doi__10.3389_fimmu.2017.01111,,accepted_with_cautions,True,True,True,,3,8,3,True,True,True,True
doi__10.3389_fimmu.2019.00872,,accepted_with_cautions,True,True,True,,74,40,3,True,True,True,True
doi__10.3389_fimmu.2020.00347,,accepted_with_cautions,True,True,True,,9,89,8,True,True,True,True
doi__10.3389_fimmu.2021.740620,,accepted_with_cautions,True,True,True,,12,6,4,True,True,True,True
doi__10.3389_fimmu.2022.794779,10.3389/fimmu.2022.794779,accepted_with_cautions,True,True,True,,4,13,4,True,True,True,True
doi__10.3389_fimmu.2022.811378,,accepted_with_cautions,True,True,True,,57,64,3,True,True,True,True
doi__10.3389_fimmu.2022.821070,,accepted_with_cautions,True,True,True,,48,17,3,True,True,True,True
doi__10.3389_fimmu.2022.851642,10.3389/fimmu.2022.851642,accepted_with_cautions,True,True,True,,52,26,4,True,True,True,True
doi__10.3389_fimmu.2025.1629256,10.3389/fimmu.2025.1629256,accepted_with_cautions,True,True,True,,4,11,4,True,True,True,True
doi__10.3389_fimmu.2026.1745714,,accepted_with_cautions,True,True,True,,6,21,3,True,True,True,True
doi__10.3389_fmicb.2012.00324,,accepted_with_cautions,True,True,True,,43,18,3,True,True,True,True
doi__10.3389_fmicb.2013.00332,,accepted_with_cautions,True,True,True,,32,8,2,True,True,True,True
doi__10.3389_fmicb.2015.00876,,accepted_with_cautions,True,True,True,,243,150,6,True,True,True,True
doi__10.3389_fmicb.2016.01115,,accepted_with_cautions,True,True,True,,155,76,5,True,True,True,True
doi__10.3389_fmicb.2016.01140,10.3389/fmicb.2016.01140,accepted_with_cautions,True,True,True,,38,88,5,True,True,True,True
doi__10.3389_fmicb.2016.01484,10.3389/fmicb.2016.01484,accepted_with_cautions,True,True,True,,122,65,4,True,True,True,True
doi__10.3389_fmicb.2016.01682,10.3389/fmicb.2016.01682,accepted_with_cautions,True,True,True,,90,140,3,True,True,True,True
doi__10.3389_fmicb.2016.01801,,accepted_with_cautions,True,True,True,,51,21,2,True,True,True,True
doi__10.3389_fmicb.2016.01844,10.3389/fmicb.2016.01844,accepted_with_cautions,True,True,True,,163,67,4,True,True,True,True
doi__10.3389_fmicb.2016.02006,,accepted_with_cautions,True,True,True,,18,6,3,True,True,True,True
doi__10.3389_fmicb.2017.00051,,accepted_with_cautions,True,True,True,,32,12,3,True,True,True,True
doi__10.3389_fmicb.2017.00123,,accepted_with_cautions,True,True,True,,433,945,3,True,True,True,True
doi__10.3389_fmicb.2017.00273,,accepted_with_cautions,True,True,True,,9,6,3,True,True,True,True
doi__10.3389_fmicb.2017.00544,,accepted_with_cautions,True,True,True,,47,12,3,True,True,True,True
doi__10.3389_fmicb.2017.00628,10.3389/fmicb.2017.00628,accepted_with_cautions,True,True,True,,129,60,3,True,True,True,True
doi__10.3389_fmicb.2017.00761,,accepted_with_cautions,True,True,True,,40,30,3,True,True,True,True
doi__10.3389_fmicb.2017.00774,10.3389/fmicb.2017.00774,accepted_with_cautions,True,True,True,,86,60,4,True,True,True,True
doi__10.3389_fmicb.2017.00775,,accepted_with_cautions,True,True,True,,89,38,3,True,True,True,True
doi__10.3389_fmicb.2017.00984,,accepted_with_cautions,True,True,True,,4,20,4,True,True,True,True
doi__10.3389_fmicb.2017.00994,10.3389/fmicb.2017.00994,accepted_with_cautions,True,True,True,,77,52,4,True,True,True,True
doi__10.3389_fmicb.2018.00320,10.3389/fmicb.2018.00320,accepted_with_cautions,True,True,True,,200,461,4,True,True,True,True
doi__10.3389_fmicb.2018.00325,,accepted_with_cautions,True,True,True,,59,38,4,True,True,True,True
doi__10.3389_fmicb.2018.00329,,accepted_with_cautions,True,True,True,,121,210,3,True,True,True,True
doi__10.3389_fmicb.2018.00393,,accepted_with_cautions,True,True,True,,138,76,3,True,True,True,True
doi__10.3389_fmicb.2018.00541,,accepted_with_cautions,True,True,True,,104,63,3,True,True,True,True
doi__10.3389_fmicb.2018.00667,,accepted_with_cautions,True,True,True,,31,16,4,True,True,True,True
doi__10.3389_fmicb.2018.01030,,accepted_with_cautions,True,True,True,,31,15,3,True,True,True,True
doi__10.3389_fmicb.2018.01148,10.3389/fmicb.2018.01148,accepted_with_cautions,True,True,True,,3,5,3,True,True,True,True
doi__10.3389_fmicb.2018.01159,10.3389/fmicb.2018.01159,accepted_with_cautions,True,True,True,,142,88,4,True,True,True,True
doi__10.3389_fmicb.2018.01440,,accepted_with_cautions,True,True,True,,73,106,2,True,True,True,True
doi__10.3389_fmicb.2018.01567,10.3389/fmicb.2018.01567,accepted_with_cautions,True,True,True,,24,232,3,True,True,True,True
doi__10.3389_fmicb.2018.01655,,accepted_with_cautions,True,True,True,,96,33,4,True,True,True,True
doi__10.3389_fmicb.2018.02153,,accepted_with_cautions,True,True,True,,306,276,4,True,True,True,True
doi__10.3389_fmicb.2018.02249,,accepted_with_cautions,True,True,True,,21,9,3,True,True,True,True
doi__10.3389_fmicb.2018.02276,,accepted_with_cautions,True,True,True,,42,40,3,True,True,True,True
doi__10.3389_fmicb.2018.02300,,accepted_with_cautions,True,True,True,,5,14,3,True,True,True,True
doi__10.3389_fmicb.2018.02600,,accepted_with_cautions,True,True,True,,75,84,3,True,True,True,True
doi__10.3389_fmicb.2018.02832,,accepted_with_cautions,True,True,True,,251,162,3,True,True,True,True
doi__10.3389_fmicb.2018.02846,,accepted_with_cautions,True,True,True,,80,70,5,True,True,True,True
doi__10.3389_fmicb.2018.02983,,accepted_with_cautions,True,True,True,,193,150,3,True,True,True,True
doi__10.3389_fmicb.2019.00203,,accepted_with_cautions,True,True,True,,217,104,4,True,True,True,True
doi__10.3389_fmicb.2019.00484,,accepted_with_cautions,True,True,True,,2,23,4,True,True,True,True
doi__10.3389_fmicb.2019.01688,,accepted_with_cautions,True,True,True,,86,108,4,True,True,True,True
doi__10.3389_fmicb.2019.02190,,accepted_with_cautions,True,True,True,,44,11,3,True,True,True,True
doi__10.3389_fmicb.2019.02211,10.3389/fmicb.2019.02211,accepted_with_cautions,True,True,True,,92,92,3,True,True,True,True
doi__10.3389_fmicb.2019.02327,10.3389/fmicb.2019.02327,accepted_with_cautions,True,True,True,,14,32,3,True,True,True,True
doi__10.3389_fmicb.2019.02377,,accepted_with_cautions,True,True,True,,2,15,4,True,True,True,True
doi__10.3389_fmicb.2019.02593,,accepted_with_cautions,True,True,True,,267,175,5,True,True,True,True
doi__10.3389_fmicb.2019.02719,,accepted_with_cautions,True,True,True,,80,36,6,True,True,True,True
doi__10.3389_fmicb.2019.02740,,accepted_with_cautions,True,True,True,,431,584,3,True,True,True,True
doi__10.3389_fmicb.2019.02854,,accepted_with_cautions,True,True,True,,30,16,3,True,True,True,True
doi__10.3389_fmicb.2020.00168,,accepted_with_cautions,True,True,True,,168,92,3,True,True,True,True
doi__10.3389_fmicb.2020.00174,,accepted_with_cautions,True,True,True,,33,48,4,True,True,True,True
doi__10.3389_fmicb.2020.00270,10.3389/fmicb.2020.00270,accepted_with_cautions,True,True,True,,339,186,4,True,True,True,True
doi__10.3389_fmicb.2020.00417,10.3389/fmicb.2020.00417,accepted_with_cautions,True,True,True,,57,21,4,True,True,True,True
doi__10.3389_fmicb.2020.00537,,accepted_with_cautions,True,True,True,,256,130,4,True,True,True,True
doi__10.3389_fmicb.2020.00820,10.3389/fmicb.2020.00820,accepted_with_cautions,True,True,True,,90,68,4,True,True,True,True
doi__10.3389_fmicb.2020.01057,,accepted_with_cautions,True,True,True,,22,62,4,True,True,True,True
doi__10.3389_fmicb.2020.01146,,accepted_with_cautions,True,True,True,,20,126,6,True,True,True,True
doi__10.3389_fmicb.2020.01353,,accepted_with_cautions,True,True,True,,36,26,4,True,True,True,True
doi__10.3389_fmicb.2020.01589,,accepted_with_cautions,True,True,True,,1,125,6,True,True,True,True
doi__10.3389_fmicb.2020.01767,,accepted_with_cautions,True,True,True,,323,208,4,True,True,True,True
doi__10.3389_fmicb.2020.548620,,accepted_with_cautions,True,True,True,,152,297,5,True,True,True,True
doi__10.3389_fmicb.2020.561060,,accepted_with_cautions,True,True,True,,96,152,3,True,True,True,True
doi__10.3389_fmicb.2020.563030,10.3389/fmicb.2020.563030,accepted_with_cautions,True,True,True,,376,176,3,True,True,True,True
doi__10.3389_fmicb.2020.565158,,accepted_with_cautions,True,True,True,,79,64,4,True,True,True,True
doi__10.3389_fmicb.2020.569118,,accepted_with_cautions,True,True,True,,424,1090,3,True,True,True,True
doi__10.3389_fmicb.2020.573614,10.3389/fmicb.2020.573614,accepted_with_cautions,True,True,True,,42,36,3,True,True,True,True
doi__10.3389_fmicb.2020.589666,,accepted_with_cautions,True,True,True,,446,401,4,True,True,True,True
doi__10.3389_fmicb.2020.598789,10.3389/fmicb.2020.598789,accepted_with_cautions,True,True,True,,52,52,4,True,True,True,True
doi__10.3389_fmicb.2021.624465,10.3389/fmicb.2021.624465,accepted_with_cautions,True,True,True,,35,38,3,True,True,True,True
doi__10.3389_fmicb.2021.632008,,accepted_with_cautions,True,True,True,,7,4,3,True,True,True,True
doi__10.3389_fmicb.2021.662462,,accepted_with_cautions,True,True,True,,26,41,2,True,True,True,True
doi__10.3389_fmicb.2021.663151,,accepted_with_cautions,True,True,True,,130,42,2,True,True,True,True
doi__10.3389_fmicb.2021.678330,,blocked_missing_primary_material,False,True,False,blocked_missing_primary_material,162,72,4,True,True,True,True
doi__10.3389_fmicb.2021.682437,,accepted_with_cautions,True,True,True,,6,18,3,True,True,True,True
doi__10.3389_fmicb.2021.684591,10.3389/fmicb.2021.684591,accepted_with_cautions,True,True,True,,316,161,3,True,True,True,True
doi__10.3389_fmicb.2021.684650,10.3389/fmicb.2021.684650,accepted_with_cautions,True,True,True,,278,262,3,True,True,True,True
doi__10.3389_fmicb.2021.693117,,accepted_with_cautions,True,True,True,,66,30,3,True,True,True,True
doi__10.3389_fmicb.2021.693725,,accepted_with_cautions,True,True,True,,236,101,3,True,True,True,True
doi__10.3389_fmicb.2021.708904,,accepted_with_cautions,True,True,True,,12,6,3,True,True,True,True
doi__10.3389_fmicb.2021.715246,,accepted_with_cautions,True,True,True,,132,70,1,True,True,True,True
doi__10.3389_fmicb.2021.720381,,accepted_with_cautions,True,True,True,,286,106,3,True,True,True,True
doi__10.3389_fmicb.2021.725526,10.3389/fmicb.2021.725526,accepted_with_cautions,True,True,True,,41,25,4,True,True,True,True
doi__10.3389_fmicb.2021.729026,,accepted_with_cautions,True,True,True,,82,40,3,True,True,True,True
doi__10.3389_fmicb.2021.732771,,accepted_with_cautions,True,True,True,,27,20,4,True,True,True,True
doi__10.3389_fmicb.2021.733441,10.3389/fmicb.2021.733441,accepted_with_cautions,True,True,True,,306,253,3,True,True,True,True
doi__10.3389_fmicb.2021.746006,,accepted_with_cautions,True,True,True,,4,53,4,True,True,True,True
doi__10.3389_fmicb.2021.747760,,accepted_with_cautions,True,True,True,,152,28,3,True,True,True,True
doi__10.3389_fmicb.2021.772038,,accepted_with_cautions,True,True,True,,75,90,3,True,True,True,True
doi__10.3389_fmicb.2021.773076,10.3389/fmicb.2021.773076,accepted_with_cautions,True,True,True,,85,63,4,True,True,True,True
doi__10.3389_fmicb.2021.779315,,accepted_with_cautions,True,True,True,,9,9,4,True,True,True,True
doi__10.3389_fmicb.2021.794631,,accepted_with_cautions,True,True,True,,2,14,3,True,True,True,True
doi__10.3389_fmicb.2021.815980,,accepted_with_cautions,True,True,True,,340,242,4,True,True,True,True
doi__10.3389_fmicb.2022.1029366,,accepted_with_cautions,True,True,True,,17,17,3,True,True,True,True
doi__10.3389_fmicb.2022.1045984,10.3389/fmicb.2022.1045984,accepted_with_cautions,True,True,True,,34,26,5,True,True,True,True
doi__10.3389_fmicb.2022.1074359,10.3389/fmicb.2022.1074359,accepted_with_cautions,True,True,True,,188,98,4,True,True,True,True
doi__10.3389_fmicb.2022.806654,,accepted_with_cautions,True,True,True,,71,66,4,True,True,True,True
doi__10.3389_fmicb.2022.862834,,accepted_with_cautions,True,True,True,,33,46,5,True,True,True,True
doi__10.3389_fmicb.2022.864374,,accepted_with_cautions,True,True,True,,440,292,3,True,True,True,True
doi__10.3389_fmicb.2022.888525,,accepted_with_cautions,True,True,True,,120,83,4,True,True,True,True
doi__10.3389_fmicb.2022.963292,10.3389/fmicb.2022.963292,accepted_with_cautions,True,True,True,,11,5,4,True,True,True,True
doi__10.3389_fmicb.2022.965621,,accepted_with_cautions,True,True,True,,153,52,3,True,True,True,True
doi__10.3389_fmicb.2022.971503,,accepted_with_cautions,True,True,True,,45,38,4,True,True,True,True
doi__10.3389_fmicb.2023.1102789,,accepted_with_cautions,True,True,True,,45,30,3,True,True,True,True
doi__10.3389_fmicb.2023.1201505,,accepted_with_cautions,True,True,True,,11,7,3,True,True,True,True
doi__10.3389_fmicb.2023.1207367,10.3389/fmicb.2023.1207367,accepted_with_cautions,True,True,True,,43,45,3,True,True,True,True
doi__10.3389_fmicb.2023.1244325,10.3389/fmicb.2023.1244325,accepted_with_cautions,True,True,True,,26,16,3,True,True,True,True
doi__10.3389_fmicb.2023.1249175,10.3389/fmicb.2023.1249175,accepted_with_cautions,True,True,True,,48,28,4,True,True,True,True
doi__10.3389_fmicb.2023.1304825,10.3389/fmicb.2023.1304825,accepted_with_cautions,True,True,True,,79,50,3,True,True,True,True
doi__10.3389_fmicb.2024.1409359,,accepted_with_cautions,True,True,True,,2,34,3,True,True,True,True
doi__10.3389_fmicb.2025.1669022,,accepted_with_cautions,True,True,True,,3,4,3,True,True,True,True
doi__10.3389_fmicb.2026.1770133,,accepted_with_cautions,True,True,True,,12,9,3,True,True,True,True
doi__10.3389_fmolb.2021.707013,,accepted_with_cautions,True,True,True,,111,57,4,True,True,True,True
